,Open,High,Low,Close,Adj Close,Volume
2021-07-12 09:00:00+02:00,173.6999969482422,176.0,172.64999389648438,175.0500030517578,175.0500030517578,0
2021-07-12 10:00:00+02:00,175.35000610351562,176.0,174.5500030517578,176.0,176.0,21249
2021-07-12 11:00:00+02:00,176.0500030517578,176.5,175.3000030517578,176.10000610351562,176.10000610351562,7376
2021-07-12 12:00:00+02:00,176.0,176.64999389648438,175.75,176.39999389648438,176.39999389648438,18517
2021-07-12 13:00:00+02:00,176.3000030517578,176.3000030517578,174.60000610351562,174.9499969482422,174.9499969482422,8659
2021-07-12 14:00:00+02:00,174.8000030517578,175.14999389648438,174.3000030517578,174.89999389648438,174.89999389648438,11335
2021-07-12 15:00:00+02:00,174.85000610351562,174.85000610351562,173.10000610351562,173.10000610351562,173.10000610351562,46000
2021-07-12 16:00:00+02:00,173.14999389648438,173.14999389648438,171.5500030517578,172.64999389648438,172.64999389648438,77308
2021-07-13 09:00:00+02:00,173.25,173.4499969482422,170.89999389648438,172.6999969482422,172.6999969482422,0
2021-07-13 10:00:00+02:00,172.4499969482422,173.0500030517578,171.39999389648438,172.35000610351562,172.35000610351562,24903
2021-07-13 11:00:00+02:00,172.25,173.8000030517578,172.25,173.35000610351562,173.35000610351562,9359
2021-07-13 12:00:00+02:00,173.1999969482422,173.85000610351562,172.6999969482422,173.25,173.25,9096
2021-07-13 13:00:00+02:00,173.1999969482422,173.85000610351562,172.75,173.25,173.25,11674
2021-07-13 14:00:00+02:00,173.35000610351562,173.8000030517578,172.5500030517578,172.64999389648438,172.64999389648438,16686
2021-07-13 15:00:00+02:00,172.75,174.35000610351562,172.75,174.1999969482422,174.1999969482422,18691
2021-07-13 16:00:00+02:00,174.10000610351562,175.64999389648438,174.10000610351562,175.64999389648438,175.64999389648438,15902
2021-07-14 09:00:00+02:00,177.8000030517578,180.4499969482422,174.0,177.4499969482422,177.4499969482422,0
2021-07-14 10:00:00+02:00,177.6999969482422,178.25,176.35000610351562,177.9499969482422,177.9499969482422,24301
2021-07-14 11:00:00+02:00,177.9499969482422,179.3000030517578,177.8000030517578,178.4499969482422,178.4499969482422,17735
2021-07-14 12:00:00+02:00,178.5500030517578,180.25,178.14999389648438,179.9499969482422,179.9499969482422,13118
2021-07-14 13:00:00+02:00,180.25,182.85000610351562,179.89999389648438,182.35000610351562,182.35000610351562,32044
2021-07-14 14:00:00+02:00,182.39999389648438,184.64999389648438,182.3000030517578,184.60000610351562,184.60000610351562,47113
2021-07-14 15:00:00+02:00,184.60000610351562,185.5,183.3000030517578,183.8000030517578,183.8000030517578,61587
2021-07-14 16:00:00+02:00,183.75,184.8000030517578,183.39999389648438,184.35000610351562,184.35000610351562,24350
2021-07-15 09:00:00+02:00,183.35000610351562,190.0,181.5500030517578,187.25,187.25,0
2021-07-15 10:00:00+02:00,187.25,187.35000610351562,185.3000030517578,185.5500030517578,185.5500030517578,33139
2021-07-15 11:00:00+02:00,185.39999389648438,185.85000610351562,184.60000610351562,185.25,185.25,50635
2021-07-15 12:00:00+02:00,185.1999969482422,185.5500030517578,184.35000610351562,184.9499969482422,184.9499969482422,37144
2021-07-15 13:00:00+02:00,184.85000610351562,185.0,182.75,183.4499969482422,183.4499969482422,46695
2021-07-15 14:00:00+02:00,183.5,183.89999389648438,182.0,182.75,182.75,43056
2021-07-15 15:00:00+02:00,182.64999389648438,184.25,182.64999389648438,183.8000030517578,183.8000030517578,54041
2021-07-15 16:00:00+02:00,183.64999389648438,184.60000610351562,183.5500030517578,184.60000610351562,184.60000610351562,18520
2021-07-16 09:00:00+02:00,183.9499969482422,186.39999389648438,180.5,185.60000610351562,185.60000610351562,0
2021-07-16 10:00:00+02:00,185.75,185.75,183.39999389648438,183.8000030517578,183.8000030517578,34420
2021-07-16 11:00:00+02:00,183.8000030517578,188.10000610351562,183.8000030517578,187.64999389648438,187.64999389648438,49985
2021-07-16 12:00:00+02:00,187.64999389648438,189.89999389648438,187.5500030517578,189.5500030517578,189.5500030517578,29610
2021-07-16 13:00:00+02:00,189.6999969482422,189.8000030517578,188.5,189.14999389648438,189.14999389648438,20861
2021-07-16 14:00:00+02:00,189.25,189.75,187.64999389648438,187.75,187.75,32615
2021-07-16 15:00:00+02:00,187.75,188.0,185.8000030517578,186.5,186.5,44712
2021-07-16 16:00:00+02:00,186.4499969482422,186.5500030517578,185.3000030517578,185.85000610351562,185.85000610351562,17166
