,Open,High,Low,Close,Adj Close,Volume
2021-07-14 09:30:00-04:00,110.26000213623047,110.6500015258789,110.0,110.30999755859375,110.30999755859375,172887
2021-07-14 10:30:00-04:00,110.33499908447266,110.94000244140625,110.19999694824219,110.4000015258789,110.4000015258789,158772
2021-07-14 11:30:00-04:00,110.43000030517578,110.66000366210938,109.91000366210938,110.23999786376953,110.23999786376953,145102
2021-07-14 12:30:00-04:00,110.2300033569336,110.62000274658203,109.57009887695312,109.72000122070312,109.72000122070312,205651
2021-07-14 13:30:00-04:00,109.70999908447266,109.86000061035156,109.51000213623047,109.8499984741211,109.8499984741211,117435
2021-07-14 14:30:00-04:00,109.8499984741211,110.30999755859375,109.78500366210938,110.13999938964844,110.13999938964844,159750
2021-07-14 15:30:00-04:00,110.13999938964844,110.18000030517578,109.83000183105469,109.93000030517578,109.93000030517578,226211
2021-07-15 09:30:00-04:00,109.01000213623047,112.27999877929688,108.93000030517578,112.17500305175781,112.17500305175781,346047
2021-07-15 10:30:00-04:00,112.19000244140625,113.08499908447266,112.05000305175781,112.36499786376953,112.36499786376953,445722
2021-07-15 11:30:00-04:00,112.36499786376953,113.1050033569336,112.30999755859375,112.53500366210938,112.53500366210938,293238
2021-07-15 12:30:00-04:00,112.55000305175781,112.79000091552734,111.9800033569336,112.0199966430664,112.0199966430664,204785
2021-07-15 13:30:00-04:00,112.01000213623047,112.01000213623047,111.31999969482422,111.87000274658203,111.87000274658203,193099
2021-07-15 14:30:00-04:00,111.83999633789062,111.83999633789062,111.20999908447266,111.29000091552734,111.29000091552734,228536
2021-07-15 15:30:00-04:00,111.29499816894531,112.0999984741211,111.0875015258789,112.0,112.0,523495
2021-07-16 09:30:00-04:00,112.1500015258789,113.72000122070312,111.98999786376953,112.16999816894531,112.16999816894531,253068
2021-07-16 10:30:00-04:00,112.05999755859375,112.62999725341797,111.69999694824219,111.81999969482422,111.81999969482422,188713
2021-07-16 11:30:00-04:00,111.80000305175781,112.2699966430664,111.80000305175781,111.88999938964844,111.88999938964844,147479
2021-07-16 12:30:00-04:00,111.8499984741211,111.8499984741211,111.51000213623047,111.6500015258789,111.6500015258789,124966
2021-07-16 13:30:00-04:00,111.65499877929688,111.66000366210938,111.11000061035156,111.36000061035156,111.36000061035156,176871
2021-07-16 14:30:00-04:00,111.37000274658203,111.51499938964844,111.06999969482422,111.25,111.25,178176
2021-07-16 15:30:00-04:00,111.26000213623047,111.31500244140625,110.55000305175781,110.58000183105469,110.58000183105469,506130
2021-07-19 09:30:00-04:00,108.9000015258789,109.30000305175781,107.05999755859375,107.97000122070312,107.97000122070312,490573
2021-07-19 10:30:00-04:00,107.87999725341797,109.36000061035156,107.87999725341797,108.25,108.25,269825
2021-07-19 11:30:00-04:00,108.20999908447266,109.0199966430664,108.12999725341797,108.19000244140625,108.19000244140625,149106
2021-07-19 12:30:00-04:00,108.19000244140625,108.5199966430664,107.79499816894531,108.25,108.25,198816
2021-07-19 13:30:00-04:00,108.2300033569336,108.7300033569336,108.12999725341797,108.48999786376953,108.48999786376953,222689
2021-07-19 14:30:00-04:00,108.47000122070312,108.47000122070312,107.66999816894531,107.94000244140625,107.94000244140625,246542
2021-07-19 15:30:00-04:00,107.94000244140625,108.54499816894531,107.87999725341797,108.4800033569336,108.4800033569336,351939
2021-07-20 09:30:00-04:00,108.95999908447266,110.66999816894531,108.22000122070312,110.3949966430664,110.3949966430664,277318
2021-07-20 10:30:00-04:00,110.44000244140625,111.51499938964844,110.0999984741211,111.1720962524414,111.1720962524414,200932
2021-07-20 11:30:00-04:00,111.16999816894531,111.41000366210938,110.80000305175781,111.02999877929688,111.02999877929688,185150
2021-07-20 12:30:00-04:00,111.0199966430664,111.37000274658203,110.66000366210938,110.97000122070312,110.97000122070312,156720
2021-07-20 13:30:00-04:00,110.97000122070312,111.48999786376953,110.83000183105469,111.29000091552734,111.29000091552734,210713
2021-07-20 14:30:00-04:00,111.31999969482422,111.3550033569336,110.69000244140625,110.83999633789062,110.83999633789062,187842
2021-07-20 15:30:00-04:00,110.88899993896484,111.2699966430664,110.56999969482422,110.61000061035156,110.61000061035156,278293
