,Open,High,Low,Close,Adj Close,Volume
2021-07-14 09:30:00-04:00,157.4499969482422,157.7299041748047,155.89999389648438,155.89999389648438,155.89999389648438,122803
2021-07-14 10:30:00-04:00,156.11990356445312,156.41000366210938,155.5800018310547,155.5800018310547,155.5800018310547,164090
2021-07-14 11:30:00-04:00,155.6199951171875,156.0,155.4199981689453,155.97999572753906,155.97999572753906,128012
2021-07-14 12:30:00-04:00,155.93499755859375,156.07000732421875,155.35000610351562,155.59500122070312,155.59500122070312,135389
2021-07-14 13:30:00-04:00,155.5800018310547,156.00999450683594,155.55999755859375,155.8800048828125,155.8800048828125,88687
2021-07-14 14:30:00-04:00,155.82000732421875,155.86500549316406,155.25999450683594,155.36000061035156,155.36000061035156,94142
2021-07-14 15:30:00-04:00,155.3699951171875,155.72000122070312,155.22000122070312,155.57000732421875,155.57000732421875,238222
2021-07-15 09:30:00-04:00,154.69000244140625,155.3300018310547,152.47999572753906,152.82000732421875,152.82000732421875,249639
2021-07-15 10:30:00-04:00,152.80499267578125,153.4250030517578,152.75,153.4250030517578,153.4250030517578,108102
2021-07-15 11:30:00-04:00,153.39999389648438,153.61000061035156,152.97000122070312,153.25999450683594,153.25999450683594,151033
2021-07-15 12:30:00-04:00,153.24000549316406,153.33999633789062,152.52999877929688,152.72000122070312,152.72000122070312,121065
2021-07-15 13:30:00-04:00,152.69000244140625,153.47000122070312,152.49000549316406,153.35000610351562,153.35000610351562,172123
2021-07-15 14:30:00-04:00,153.35000610351562,153.35000610351562,152.89999389648438,153.13999938964844,153.13999938964844,256622
2021-07-15 15:30:00-04:00,153.1300048828125,153.2100067138672,152.86000061035156,153.0800018310547,153.0800018310547,308418
2021-07-16 09:30:00-04:00,153.4600067138672,153.5,151.08999633789062,151.58999633789062,151.58999633789062,450830
2021-07-16 10:30:00-04:00,151.6199951171875,153.47999572753906,151.5850067138672,153.1999969482422,153.1999969482422,283137
2021-07-16 11:30:00-04:00,153.27999877929688,153.77999877929688,152.92999267578125,153.00999450683594,153.00999450683594,283630
2021-07-16 12:30:00-04:00,153.0,153.52000427246094,152.89999389648438,153.1699981689453,153.1699981689453,121924
2021-07-16 13:30:00-04:00,153.1699981689453,153.66000366210938,152.94000244140625,153.47000122070312,153.47000122070312,155021
2021-07-16 14:30:00-04:00,153.47999572753906,153.69000244140625,153.33999633789062,153.56500244140625,153.56500244140625,229576
2021-07-16 15:30:00-04:00,153.5749969482422,153.92999267578125,153.3000030517578,153.4499969482422,153.4499969482422,317106
2021-07-19 09:30:00-04:00,151.44000244140625,151.92999267578125,149.9199981689453,150.32000732421875,150.32000732421875,204790
2021-07-19 10:30:00-04:00,150.2899932861328,151.39999389648438,150.02999877929688,151.07000732421875,151.07000732421875,133974
2021-07-19 11:30:00-04:00,151.0500030517578,151.8000030517578,150.83999633789062,150.83999633789062,150.83999633789062,76438
2021-07-19 12:30:00-04:00,150.8800048828125,150.8800048828125,149.88999938964844,149.89500427246094,149.89500427246094,147581
2021-07-19 13:30:00-04:00,149.86000061035156,150.11000061035156,149.42999267578125,149.55999755859375,149.55999755859375,158386
2021-07-19 14:30:00-04:00,149.55999755859375,150.0399932861328,149.33999633789062,149.72999572753906,149.72999572753906,165491
2021-07-19 15:30:00-04:00,149.72999572753906,150.30999755859375,149.50999450683594,150.19000244140625,150.19000244140625,303938
2021-07-20 09:30:00-04:00,150.25999450683594,155.0,150.25999450683594,154.58999633789062,154.58999633789062,553406
2021-07-20 10:30:00-04:00,154.6300048828125,155.13999938964844,153.9199981689453,154.67999267578125,154.67999267578125,128258
2021-07-20 11:30:00-04:00,154.61000061035156,154.91000366210938,154.0800018310547,154.52000427246094,154.52000427246094,77480
2021-07-20 12:30:00-04:00,154.6300048828125,155.69000244140625,154.5,154.64999389648438,154.64999389648438,114972
2021-07-20 13:30:00-04:00,154.7449951171875,155.8000030517578,154.7449951171875,155.69000244140625,155.69000244140625,139555
2021-07-20 14:30:00-04:00,155.6999969482422,156.02000427246094,155.5800018310547,155.85000610351562,155.85000610351562,159735
2021-07-20 15:30:00-04:00,155.86000061035156,156.00999450683594,155.55999755859375,155.61000061035156,155.61000061035156,322765
