,Open,High,Low,Close,Adj Close,Volume
<<<<<<< HEAD
=======
2021-07-15 14:30:00-04:00,117.69999694824219,117.80000305175781,117.52999877929688,117.78500366210938,117.78500366210938,0
2021-07-15 15:30:00-04:00,117.78500366210938,118.0,117.69999694824219,117.98999786376953,117.98999786376953,358951
2021-07-16 09:30:00-04:00,118.36000061035156,118.55999755859375,117.88999938964844,118.2750015258789,118.2750015258789,158695
2021-07-16 10:30:00-04:00,118.25,118.68499755859375,118.2300033569336,118.48999786376953,118.48999786376953,101766
2021-07-16 11:30:00-04:00,118.4800033569336,118.83999633789062,118.4800033569336,118.69999694824219,118.69999694824219,162694
2021-07-16 12:30:00-04:00,118.69999694824219,118.75,118.47000122070312,118.47000122070312,118.47000122070312,117979
2021-07-16 13:30:00-04:00,118.45999908447266,118.53500366210938,118.16999816894531,118.16999816894531,118.16999816894531,133866
2021-07-16 14:30:00-04:00,118.16999816894531,118.25,117.91000366210938,118.04499816894531,118.04499816894531,154563
2021-07-16 15:30:00-04:00,118.04000091552734,118.0999984741211,117.73999786376953,118.05999755859375,118.05999755859375,306568
>>>>>>> 4437807e52183bbcd794d2a8bf70d00a4e025c2a
2021-07-19 09:30:00-04:00,117.23999786376953,118.3949966430664,117.05000305175781,118.12000274658203,118.12000274658203,561171
2021-07-19 10:30:00-04:00,118.12000274658203,118.16999816894531,117.44000244140625,118.0199966430664,118.0199966430664,385749
2021-07-19 11:30:00-04:00,118.01499938964844,118.20999908447266,117.30999755859375,117.30999755859375,117.30999755859375,378399
2021-07-19 12:30:00-04:00,117.30999755859375,117.44999694824219,116.95999908447266,116.95999908447266,116.95999908447266,227468
2021-07-19 13:30:00-04:00,116.94999694824219,117.33000183105469,116.72000122070312,117.18000030517578,117.18000030517578,374715
2021-07-19 14:30:00-04:00,117.19999694824219,117.22000122070312,116.62000274658203,116.68000030517578,116.68000030517578,351853
2021-07-19 15:30:00-04:00,116.66000366210938,117.41999816894531,116.66000366210938,117.36000061035156,117.36000061035156,613908
2021-07-20 09:30:00-04:00,117.55000305175781,118.62999725341797,117.41000366210938,118.55999755859375,118.55999755859375,227289
2021-07-20 10:30:00-04:00,118.5199966430664,119.25,118.43000030517578,119.0999984741211,119.0999984741211,318332
2021-07-20 11:30:00-04:00,119.08999633789062,119.4800033569336,119.06999969482422,119.2300033569336,119.2300033569336,197569
2021-07-20 12:30:00-04:00,119.23380279541016,119.58000183105469,119.23380279541016,119.37999725341797,119.37999725341797,146195
2021-07-20 13:30:00-04:00,119.4000015258789,119.55999755859375,119.22000122070312,119.55000305175781,119.55000305175781,178116
2021-07-20 14:30:00-04:00,119.55000305175781,119.63999938964844,119.31999969482422,119.41500091552734,119.41500091552734,281973
2021-07-20 15:30:00-04:00,119.41500091552734,119.65989685058594,119.08000183105469,119.12000274658203,119.12000274658203,514600
2021-07-21 09:30:00-04:00,119.5,120.75,119.36000061035156,120.2699966430664,120.2699966430664,249648
2021-07-21 10:30:00-04:00,120.25,120.61499786376953,120.16500091552734,120.2300033569336,120.2300033569336,148540
2021-07-21 11:30:00-04:00,120.25,120.79000091552734,120.22000122070312,120.66999816894531,120.66999816894531,131697
2021-07-21 12:30:00-04:00,120.6500015258789,120.83000183105469,120.55999755859375,120.66000366210938,120.66000366210938,111536
2021-07-21 13:30:00-04:00,120.69000244140625,120.7699966430664,120.16999816894531,120.3499984741211,120.3499984741211,173237
2021-07-21 14:30:00-04:00,120.36000061035156,120.54499816894531,120.33999633789062,120.44999694824219,120.44999694824219,149352
2021-07-21 15:30:00-04:00,120.45999908447266,120.45999908447266,120.08999633789062,120.2300033569336,120.2300033569336,305176
2021-07-22 09:30:00-04:00,120.5999984741211,120.6500015258789,119.86000061035156,120.33000183105469,120.33000183105469,169871
2021-07-22 10:30:00-04:00,120.3499984741211,120.48999786376953,120.13999938964844,120.16999816894531,120.16999816894531,225478
2021-07-22 11:30:00-04:00,120.16000366210938,120.20999908447266,119.62999725341797,119.7699966430664,119.7699966430664,211474
2021-07-22 12:30:00-04:00,119.7699966430664,120.0999984741211,119.75,120.08999633789062,120.08999633789062,71367
2021-07-22 13:30:00-04:00,120.08999633789062,120.28500366210938,120.08999633789062,120.26000213623047,120.26000213623047,70443
<<<<<<< HEAD
2021-07-22 14:30:00-04:00,120.26000213623047,120.44000244140625,120.23999786376953,120.30000305175781,120.30000305175781,122802
2021-07-22 15:30:00-04:00,120.29000091552734,120.52999877929688,120.2750015258789,120.37999725341797,120.37999725341797,216509
2021-07-23 09:30:00-04:00,120.54000091552734,121.19000244140625,120.38999938964844,120.77999877929688,120.77999877929688,384369
2021-07-23 10:30:00-04:00,120.77999877929688,121.55000305175781,120.66999816894531,121.50250244140625,121.50250244140625,164058
2021-07-23 11:30:00-04:00,121.51000213623047,121.5999984741211,121.0,121.06999969482422,121.06999969482422,132363
2021-07-23 12:30:00-04:00,121.08000183105469,121.4800033569336,121.08000183105469,121.2300033569336,121.2300033569336,91064
2021-07-23 13:30:00-04:00,121.20999908447266,121.25,121.0,121.08000183105469,121.08000183105469,139252
2021-07-23 14:30:00-04:00,121.08000183105469,121.2300033569336,120.91000366210938,121.22000122070312,121.22000122070312,118361
2021-07-23 15:30:00-04:00,121.20999908447266,121.47000122070312,121.20999908447266,121.37999725341797,121.37999725341797,178117
=======
2021-07-22 14:30:00-04:00,120.26000213623047,120.40499877929688,120.23999786376953,120.36000061035156,120.36000061035156,67412
2021-07-22 15:17:06-04:00,120.4000015258789,120.4000015258789,120.4000015258789,120.4000015258789,120.4000015258789,0
>>>>>>> 4437807e52183bbcd794d2a8bf70d00a4e025c2a
