,Open,High,Low,Close,Adj Close,Volume
2021-07-20 09:00:00+02:00,17.360000610351562,17.719999313354492,17.360000610351562,17.68000030517578,17.68000030517578,5
2021-07-20 10:00:00+02:00,17.559999465942383,17.68000030517578,17.559999465942383,17.600000381469727,17.600000381469727,9908
2021-07-20 11:00:00+02:00,17.559999465942383,17.639999389648438,17.559999465942383,17.639999389648438,17.639999389648438,5810
2021-07-20 12:00:00+02:00,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,1419
2021-07-20 13:00:00+02:00,17.639999389648438,17.68000030517578,17.639999389648438,17.68000030517578,17.68000030517578,14577
2021-07-20 14:00:00+02:00,17.68000030517578,17.68000030517578,17.600000381469727,17.6200008392334,17.6200008392334,3671
2021-07-20 15:00:00+02:00,17.6200008392334,17.65999984741211,17.600000381469727,17.65999984741211,17.65999984741211,23507
2021-07-20 16:00:00+02:00,17.65999984741211,17.700000762939453,17.65999984741211,17.700000762939453,17.700000762939453,356
2021-07-21 09:00:00+02:00,17.700000762939453,17.979999542236328,17.700000762939453,17.700000762939453,17.700000762939453,3148
2021-07-21 10:00:00+02:00,17.860000610351562,17.860000610351562,17.520000457763672,17.559999465942383,17.559999465942383,16646
2021-07-21 11:00:00+02:00,17.700000762939453,17.700000762939453,17.520000457763672,17.540000915527344,17.540000915527344,5369
2021-07-21 12:00:00+02:00,17.520000457763672,17.739999771118164,17.459999084472656,17.739999771118164,17.739999771118164,25738
2021-07-21 13:00:00+02:00,17.600000381469727,17.600000381469727,17.600000381469727,17.600000381469727,17.600000381469727,375
2021-07-21 14:00:00+02:00,17.600000381469727,17.600000381469727,17.479999542236328,17.540000915527344,17.540000915527344,5484
2021-07-21 15:00:00+02:00,17.479999542236328,17.540000915527344,17.479999542236328,17.540000915527344,17.540000915527344,5224
2021-07-21 16:00:00+02:00,17.479999542236328,17.579999923706055,17.440000534057617,17.579999923706055,17.579999923706055,1653
2021-07-22 09:00:00+02:00,17.100000381469727,17.81999969482422,17.100000381469727,17.6200008392334,17.6200008392334,6811
2021-07-22 10:00:00+02:00,17.6200008392334,17.6200008392334,17.5,17.5,17.5,829
2021-07-22 11:00:00+02:00,17.540000915527344,17.600000381469727,17.440000534057617,17.459999084472656,17.459999084472656,2716
2021-07-22 12:00:00+02:00,17.459999084472656,17.600000381469727,17.459999084472656,17.600000381469727,17.600000381469727,2376
2021-07-22 13:00:00+02:00,17.600000381469727,17.6200008392334,17.459999084472656,17.540000915527344,17.540000915527344,5444
2021-07-22 14:00:00+02:00,17.600000381469727,17.6200008392334,17.5,17.5,17.5,6821
2021-07-22 15:00:00+02:00,17.600000381469727,17.6200008392334,17.420000076293945,17.420000076293945,17.420000076293945,11541
2021-07-22 16:00:00+02:00,17.479999542236328,17.479999542236328,17.420000076293945,17.420000076293945,17.420000076293945,7574
2021-07-23 09:00:00+02:00,17.399999618530273,17.540000915527344,17.260000228881836,17.260000228881836,17.260000228881836,10797
2021-07-23 10:00:00+02:00,17.399999618530273,17.540000915527344,17.219999313354492,17.459999084472656,17.459999084472656,20533
2021-07-23 11:00:00+02:00,17.420000076293945,17.459999084472656,17.360000610351562,17.459999084472656,17.459999084472656,5959
2021-07-23 12:00:00+02:00,17.360000610351562,17.5,17.360000610351562,17.5,17.5,9847
2021-07-23 13:00:00+02:00,17.5,17.799999237060547,17.5,17.68000030517578,17.68000030517578,9500
2021-07-23 14:00:00+02:00,17.68000030517578,17.799999237060547,17.639999389648438,17.639999389648438,17.639999389648438,7008
2021-07-23 15:00:00+02:00,17.719999313354492,17.81999969482422,17.65999984741211,17.65999984741211,17.65999984741211,6806
2021-07-23 16:00:00+02:00,17.6200008392334,17.6200008392334,17.540000915527344,17.559999465942383,17.559999465942383,6514
2021-07-26 09:00:00+02:00,17.8799991607666,17.959999084472656,17.780000686645508,17.780000686645508,17.780000686645508,0
2021-07-26 10:00:00+02:00,17.84000015258789,17.84000015258789,17.81999969482422,17.81999969482422,17.81999969482422,797
2021-07-26 11:00:00+02:00,17.81999969482422,17.81999969482422,17.81999969482422,17.81999969482422,17.81999969482422,1128
2021-07-26 12:00:00+02:00,17.81999969482422,17.81999969482422,17.700000762939453,17.700000762939453,17.700000762939453,5058
2021-07-26 13:00:00+02:00,17.6200008392334,17.6200008392334,17.559999465942383,17.559999465942383,17.559999465942383,2177
2021-07-26 14:00:00+02:00,17.559999465942383,17.6200008392334,17.5,17.5,17.5,8472
2021-07-26 15:00:00+02:00,17.5,17.5,17.399999618530273,17.420000076293945,17.420000076293945,3537
2021-07-26 16:00:00+02:00,17.420000076293945,17.459999084472656,17.399999618530273,17.459999084472656,17.459999084472656,6734
